tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	synopsis
tt0319061	movie	Big Fish	Big Fish	0	2003		125	Adventure,Drama,Fantasy	"Alors que l'on célèbre le mariage de son fils William, Edward Bloom raconte, pour la énième fois, mais avec talent, comment, le jour de la naissance de Will, il a attrapé un énorme poisson en utilisant comme appât sa propre alliance. Will est embarrassé et explique à son épouse, Joséphine, qu'à cause des mensonges que raconte son père sur tous les sujets, il ne peut lui faire confiance. Par la suite, les relations entre le père et le fils deviennent si tendues qu'ils ne se parlent pas durant trois ans. Mais, quand il apprend que son père est mourant, Will vient le voir en compagnie de Joséphine, enceinte. Dans l'avion qui le mène en Alabama, Will se remémore une histoire de son père où il prétendait qu'étant petit il s'était aventuré dans un marais et avait rencontré une sorcière qui lui avait dévoilé l'instant de sa mort dans son œil de verre.
Edward, malgré sa maladie, continue à raconter l'histoire de sa vie à son fils et sa belle-fille. Il prétend avoir passé trois ans dans un lit quand il était petit parce qu'il avait grandi trop vite. Il devient ensuite un sportif réputé dans sa petite ville natale d'Ashton mais, poussé par son ambition, la quitte en compagnie de Karl, un géant mal-aimé. Edward découvre alors la ville de Spectre, cachée du reste du monde et dont les habitants sont les gens les plus amicaux qui puissent exister. Néanmoins, Edward finit par quitter Spectre mais promet à une petite fille nommée Jenny qu'il reviendra. Karl et Edward commencent ensuite à travailler dans un cirque et Edward tombe amoureux au premier regard d'une jeune femme sur qui Amos Calloway, le Monsieur Loyal du cirque, lui révèle une information personnelle par mois à condition qu'Edward ne demande pas de salaire. Trois ans plus tard, et n'ayant toujours appris que des détails insignifiants sur la fille de ses rêves, Edward découvre qu'Amos est un loup-garou. Il se refuse toutefois à lui faire du mal et Amos le récompense en lui révélant que le nom de la fille est Sandra Templeton et qu'elle étudie à l'université d'Auburn.
Edward apprend alors que Sandra est promise à Don Price, également originaire d'Ashton. Don inflige une correction à Edward quand il apprend ses sentiments pour elle mais cela ne fait que dégoûter Sandra qui met fin à ses fiançailles et tombe amoureuse d'Edward. Celui-ci est alors appelé par l'armée et envoyé en Extrême-Orient. Au cours d'une mission, il vole d'importants documents ennemis et persuade les danseuses sœurs siamoises Ping et Jing de l'aider à rentrer en Amérique, contre la promesse de faire d'elles des stars. Edward devient ensuite représentant de commerce et rencontre le poète Norther Winslow, qu'il avait connu à Spectre, l'aidant à dévaliser une banque qui se révèle être en faillite. Edward suggère alors à Winslow de travailler à Wall Street et Winslow y devient un riche courtier, remerciant Edward de son conseil en lui envoyant une importante somme d'argent qu'Edward utilise pour acheter la maison de ses rêves.
À ce stade de l'histoire, Will se dispute avec son père en lui réclamant la vérité à la place de ses contes. Will part chercher la ville de Spectre et la trouve, y rencontrant une Jenny désormais retraitée qui lui raconte comment son père a sauvé la ville de la banqueroute en l'achetant lors d'une vente aux enchères et en la reconstruisant avec l'aide financière de ses nombreuses relations. Will retourne chez son père et apprend que celui-ci a fait une attaque et est à l'hôpital. Il lui rend visite et le trouve dans un état qui le laisse incapable de parler trop longtemps. Edward demande alors à son fils de lui raconter comment se termine l'histoire de sa vie : tous deux s'échappent de l'hôpital et vont à la rivière où tous les amis qu'Edward s'est faits au cours de ses aventures se sont réunis pour lui faire un dernier adieu. Will emmène alors son père dans la rivière et Edward s'y transforme en énorme poisson. Edward approuve l'histoire contée par son fils et meurt en sachant que Will a fini par comprendre son amour pour les contes. Lors des funérailles, Will rencontre quelques-uns des amis dont lui avait parlé son père, notamment Amos, Karl, Winslow et Ping et Jing, et se rend compte que les histoires de son père étaient seulement exagérées, faisant par exemple de Karl un géant alors que celui-ci ne mesure « que » 2,30 mètres et de Ping et Jing des siamoises alors qu'elles sont jumelles. Quand son fils naît, Will lui transmet les histoires de son père, remarquant que son père est devenu une partie intégrante de ses histoires, lui permettant ainsi de vivre à travers elles."
tt0319262	movie	The Day After Tomorrow	The Day After Tomorrow	0	2004		124	Action,Adventure,Sci-Fi	
tt0319524	movie	How to Deal	How to Deal	0	2003		101	Comedy,Drama,Romance	Face à trop d'exemples de romances déçues autour d'elle, Halley (Mandy Moore), décide que l'Amour avec un grand A n'existe pas. Son père quitte sa mère pour une femme à peine plus vieille que sa sœur aînée et cette dernière décide de se marier à un homme qui, selon Halley, n'est pas du tout son type. De plus, sa meilleure amie se rend assez vite compte que de batifoler avec son petit-copain peut avoir de graves conséquences… Bref, Halley croit que le véritable amour n'existe pas, jusqu'au jour où il se présente à elle. Changera-t-elle d'avis sur la question ?
tt0322330	movie	Freaky Friday	Freaky Friday	0	2003		97	Comedy,Family,Fantasy	
tt0325123	movie	Bright Young Things	Bright Young Things	0	2003		102	Comedy,Drama,War	"Dans le Londres des années 1930, Adam Fenwick-Symes, se voit offrir par Lord Monomark, propriétaire d'un journal célèbre pour ses potins scandaleux, l'opportunité d'écrire un roman. Alors qu'il reçoit une avance, Adam pense pouvoir épouser son amante, Nina Blount. Cependant, à son arrivée, les douanes saisissent son livre qu'elles jugent pornographique. Adam perd donc son argent et doit renoncer à épouser Nina. (Les péripéties financières d'Adam constituent la principale intrigue du film, ainsi que ses plans de mariage toujours contrariés.)
Alors qu'il est à Londres, Adam se rend à de nombreuses fêtes avec ses amis, comme Agatha (dont les excès finiront par conduire à l'asile) et Miles, exubérant jeune homme dont l'homosexualité, qu'il arbore fièrement, est alors passible de prison. Ces parties colossales mènent les personnages à des situations incongrues. Sans considération pour l'ancienne génération, les noceurs ignorent même lorsqu'ils dépassent les bornes, ce qu'ils font pourtant régulièrement.
Plus tard, on apprend qu'un chroniqueur du journal, Mr Chatterbox (Mr Bavard en français) qui n'est autre que Simon, un ami d'Adam, s'est donné la mort. Monomark offre alors au jeune homme de reprendre la colonne, mais Adam se voit obligé de créer de toutes pièces des personnages afin d'éviter de révéler les secrets de ses amis, ancien sujet des chroniques de Simon. Ce travail permet à Adam de gagner assez d'argent pour de nouveau demander Nina en mariage. Cependant, un ancien ami de cette dernière, Ginger Littlejohn, apparaît et complique les choses."
tt0325655	movie	The Eye	Gin gwai	0	2002		99	Horror,Mystery,Thriller	Mun est aveugle depuis l'âge de 2 ans et une transplantation de la cornée lui permet de retrouver la vue. Après un court moment de bonheur, engendré par ce sens retrouvé, Mun se rend compte que les formes qu'elle avait du mal à distinguer et qui l'entourent sont des morts qui hantent les vivants...
tt0325980	movie	Pirates of the Caribbean: The Curse of the Black Pearl	Pirates of the Caribbean: The Curse of the Black Pearl	0	2003		143	Action,Adventure,Fantasy	
tt0327056	movie	Mystic River	Mystic River	0	2003		138	Crime,Drama,Mystery	"Boston, en 1975. Jimmy Markum, Sean Devine et Dave Boyle sont trois garçons d'une dizaine d'années amis d'enfance, mais un jour alors qu'ils jouent dans la rue, Dave est enlevé par deux étranges policiers, sous les yeux de ses deux amis impuissants. Les ravisseurs abusent sexuellement de Dave pendant quatre jours, jusqu'à ce que ce dernier réussisse à leur échapper.
Pendant un temps, Jimmy bascule dans la délinquance, tandis que Sean choisit la voie de la police. De son côté, Dave se renferme sur lui-même, enchaînant les petits boulots et vivant longtemps chez sa mère avant d’épouser Celeste.
Mais un drame vient bouleverser leurs trajectoires 25 ans plus tard : Katie, la fille de Jimmy, est retrouvée assassinée au fond d’un fossé. Dévasté, son père n’a plus qu’une obsession : la vengeance. De son côté, Sean, chargé de l’enquête, suspecte de plus en plus … Dave Boyle."
tt0327137	movie	Secondhand Lions	Secondhand Lions	0	2003		109	Comedy,Drama,Family	
tt0327753	movie	Funny Ha Ha	Funny Ha Ha	0	2002		89	Comedy,Drama,Romance	Le film suit les exploits de Marnie, récemment diplômée, dans ses tentatives de trouver un emploi temporaire et de gagner l'attention d'un ami de collège du nom d'Alex — alors qu'il a déjà une relation — tout en essayant de réduire sa consommation de bière.
tt0327850	movie	The Rundown	The Rundown	0	2003		104	Action,Adventure,Comedy	Beck (Dwayne Johnson) travaille en tant qu'homme de main, à la suite de dettes qu'il se doit de rembourser, pour le compte de Billy Walker (William Lucking). Ce dernier lui demande de récupérer son fils Travis (Seann William Scott), archéologue raté qui s'est échappé de sa faculté pour partir à la recherche d'un trésor perdu « el Gato del Diablo » au Brésil. Très vite cette mission qui ne devait prendre que peu de temps amène Beck et Travis à se confronter au riche propriétaire local Cornelius Hacher (Christopher Walken) qui exploite la population locale dans les mines, ainsi qu'à l'hostile jungle brésilienne et aux rebelles qui souhaitent s'affranchir du joug de Hacher.
tt0329691	movie	Torque	Torque	0	2004		84	Action,Comedy,Crime	
tt0331952	movie	The Clearing	The Clearing	0	2004		95	Drama,Mystery,Thriller	
tt0332281	movie	Happy End	Happy End	0	2003		98	Comedy,Drama,Romance	"Val Chipzik nourrit de nombreux rêves. Elle se rend à New York pour devenir actrice. Là, elle cumule des petits boulots et dort dans le jardin du scénariste Jack. Avec l'argent gagné, elle finance une formation complémentaire pour le métier de ses rêves.
Jack est d'abord agacé par Val, mais elle lui propose ensuite un scénario prometteur. Jack tombe amoureux d'elle et exige que les cinéastes qui souhaitent utiliser son scénario lui donnent leur mot à dire sur le casting de l'actrice principale."
tt0332379	movie	School of Rock	School of Rock	0	2003		109	Comedy,Music	"Dewey Finn est un guitariste et artiste raté qui vit en colocation avec son ami Ned Schneebly. La petite amie de ce dernier le menace de l'expulser si Dewey ne paye pas son loyer. Dewey comptait sur son groupe de musique pour trouver l'argent nécessaire au remboursement mais est « viré » de son groupe No Vacancy. Il usurpe l'identité de Ned et se fait passer pour un instituteur remplaçant. Il découvre le talent musical des enfants de la classe dont il s'occupe et décide de monter un groupe avec les élèves, la classe étant transformée en véritable salle de répétition. Il enseigne aux enfants l'histoire du rock et sa philosophie (« Il faut dire ""NON"" au boss ») et compte sur son nouveau groupe pour gagner la battle of the band (bataille des groupes rock) et ainsi pour pouvoir rembourser son ami Ned. 
Celui-ci découvre toute l'histoire la veille du concert prévu par Dewey et son groupe. Cependant, les élèves pardonnent à leur ancien professeur et décident, à l'insu de leurs parents, d'aller jouer la chanson écrite par le jeune Zack Mooneyham (Joey Gaydos Jr.). Le groupe connaît un franc succès mais termine derrière l'ancien groupe de Dewey, No Vacancy. Cependant, les enfants ont appris que ce qui comptait n'était pas de gagner mais de « mettre le feu ». Ils entendent un rappel du public qui leur demande de jouer une autre chanson. Avec leur talent surprenant, ils vont réussir à monter une vraie école dans l'appartement de Ned, avec lui en tête, pour enseigner le rock aux jeunes."
tt0332452	movie	Troy	Troy	0	2004		163	Action,Adventure,Drama	"Vers l'an 1250 av. J.-C., l’ambitieux Agamemnon, roi de Mycènes, tente de fédérer la Grèce sous son commandement. Il compte en cela sur les talents d'Achille, soldat légendaire, fier et imprévisible mais qu'il hait. Le film s’ouvre sur la conquête de la Thessalie, dernier royaume grec à n’avoir pas encore ployé le genou devant la puissance d’Agamemnon. Pendant ce temps, le roi Ménélas de Sparte, frère d’Agamemnon, célèbre la paix nouvellement scellée avec la puissante cité de Troie, en recevant à festoyer les princes Hector et Pâris, fils du roi Priam de Troie. À cette occasion, Pâris tombe amoureux d’Hélène de Sparte, épouse de Ménélas, qu’il séduit et invite à quitter Sparte en sa compagnie. Apprenant la fuite de sa femme, Ménélas, trahi et furieux, fait voile vers Mycènes où il demande à son frère Agamemnon de l’aider à se venger de Troie. Le roi de Mycènes y a tout intérêt : la conquête de Troie lui offrirait le contrôle de la mer Égée. Aussi ordonne-t-il à tous les rois de Grèce de rassembler leurs armées. Nestor convainc Agammenon que face à Troie, ils ont besoin d'Achille et de ses Myrmidons. Agammemnon bien que sceptique charge le roi Ulysse d'Ithaque, célèbre pour sa ruse, de convaincre l’impétueux Achille de se joindre à la guerre. Alors qu'il entraine son cousin Patrocle au combat, celui-ci reçoit la visite d’Ulysse : « cette guerre restera dans l’histoire, ainsi que le nom des guerriers qui y auront combattu », lui confie le roi d’Ithaque. Tenté par la gloire éternelle, le guerrier cherche conseil auprès de sa mère, Thétis ; en allant à Troie, apprend-il, il courrait à une mort certaine et graverait son nom dans l’Histoire. Persuadé par ces propos, Achille se joint à l'armée d'Agamemnon.
À Troie, le peuple et la Cour fêtent le retour des princes et les fiançailles de Pâris et d’Hélène. Le roi Priam et le prince Hector, héritier de Troie et commandant de l’armée troyenne, font préparer les défenses de la Cité en vue d'une attaque qu’ils savent prochaine. Et de fait, une flotte considérable (un millier de trières) et près de 50.000 soldats grecs sont en route pour Troie. Pressé d’en découdre, Achille, accompagné de ses cinquante Myrmidons, est le premier à débarquer sur la plage troyenne. Les soldats déployés le long des côtes — appuyés par Hector et sa cavalerie d’élite — ne font pas le poids. Les Myrmidons parviennent au temple d’Apollon, dieu protecteur de Troie, qu’ils pillent sans vergogne. Impuissant, Hector est finalement épargné par Achille — « le Soleil n’est pas assez haut dans le ciel pour tuer des princes » — et rentre à Troie, seul survivant du massacre. Dans le temple, les soldats d’Achille ont trouvé Briséis, cousine des princes troyens et prêtresse d’Apollon, qu’ils livrent à Achille. Celui-ci traite sa prisonnière avec égard, la libérant de ses chaînes et lui assurant qu’elle n’a rien à craindre de lui. Jaloux de la gloire d’Achille, Agamemnon fait enlever la jeune femme, laissant Achille furieux qui refuse désormais de participer au combat et jure de se venger du roi.
Le conseil de Troie, présidé par le roi Priam, discute de l’issue de la guerre et de l'opportunité de pourparlers. Le prince Pâris propose d’affronter Ménélas dans un combat singulier dont l'issue déterminera le destin d'Hélène. Le lendemain matin, devant les portes de Troie, les armées grecque et troyenne se font face. Pâris formule sa proposition, qui est acceptée par Agamemnon sous la pression de Ménélas. Le combat commence et Pâris est rapidement dominé. Blessé à la jambe, il se retrouve à terre et rampe jusqu’à Hector, qui met fin au combat. Ménélas refuse et s’apprête à achever le prince quand Hector transperce le roi de Sparte de son épée, le laissant raide mort. Furieux et choqué de l’issue du combat, Agamemnon ordonne à ses soldats d’attaquer. S’ensuit une bataille de mêlée où s’entrechoquent flèches, lances et boucliers. L’efficacité des archers troyens, la précipitation d’Agamemnon et l’absence d’Achille sont la cause de la défaite sanglante des Grecs. Ainsi assiste-t-on à la mort d’Ajax, roi de Salamine et le soldat le plus réputé de l’armée grecque (après Achille), de la main même du prince Hector. Agamemnon fulmine. Ulysse lui recommande de faire la paix avec Achille en rendant Briséis ; le roi l'a donnée aux hommes.
Malmenée par les soldats grecs, Briséis est finalement sauvée par Achille, qui la ramène sous sa tente. La jeune femme, tentée de tuer Achille dans son sommeil, renonce (et se donne à lui). Adouci, Achille veut rentrer chez lui, loin de la guerre de Troie, malgré les intercessions d'Ulysse. Une nuit, les Troyens organisent une contre-attaque - malgré les réticences d’Hector, qui préférait attendre le départ d’Achille - et les Grecs sont acculés sur la plage. Surgit alors Achille en armure qui redonne espoir aux Grecs et court tout droit vers Hector. L’affrontement est bref : quelques coups d’épées suffisent à Hector pour mettre son assaillant à terre. Lorsqu’Hector lui retire son casque, il ne s’agissait pas d’Achille mais de son jeune cousin Patrocle. Choqué, Hector met fin à la bataille, comprenant que l'issue de la guerre vient de changer. Le soir, Hector accompagne sa femme Andromaque jusqu’à un souterrain menant aux abords de Troie, par lequel elle pourrait fuir si la ville venait à tomber aux mains des Grecs.
Fou de douleur, Achille se rend seul devant les portes de Troie où il défie Hector. Le prince fait ses adieux à sa famille et s’arme pour le combat. Le duel est intense, Achille l’emporte et traine la dépouille de son adversaire derrière son char jusqu'au campement grec. La nuit même, Priam infiltre le camp grec afin de réclamer le corps de son fils à Achille. Ému par le courage du vieux roi, Achille y consent et accorde aux Troyens une trêve de douze jours pour l’accomplissement des rites funéraires. Il permet même à Briséis de repartir avec Priam. Entre-temps, Ulysse conçoit un plan audacieux.
Au terme de la trêve, le roi Priam et quelques dignitaires se rendent à la plage de Troie qu'ils s'étonnent de trouver vide, à l’exception de quelques cadavres pestiférés et d’un grand cheval de bois, que Priam, malgré la méfiance du prince Pâris, interprète comme une offrande des Grecs faite au dieu Poséidon pour favoriser leur voyage de retour dans leur pays. Les Troyens, sûrs de leur victoire, portent le cheval dans la cité et célèbrent leur victoire. La nuit venue, Ulysse, Achille et une poignée d'autres soldats sortent du cheval qui leur servait de cachette et ouvrent les portes de la ville au reste de l’armée grecque, dont la flotte mouillait à proximité. Celle-ci met la cité à sac : les maisons sont pillées et incendiées ; les habitants massacrés. Témoin impuissant de la destruction de sa cité, Priam est tué par Agamemnon, non sans avoir d’abord imploré la clémence du roi des Grecs pour les femmes et les enfants de Troie. Entretemps, la princesse Andromaque a conduit Hélène et quelques Troyens, dont Énée, vers le souterrain.  
Agamemnon retrouve Briséis : cette dernière le tue. Achille, qui cherchait également Briséis, la sauve in extremis des soldats Grecs. Il est blessé par une flèche tirée par Pâris qui lui transperce le talon. Pâris décoche à cinq reprises, jusqu'à ce qu'Achille tombe et meure dans les bras de Briséis, à qui il a le temps d'avouer son amour. Pâris mène sa cousine, en sanglots, jusqu’au souterrain où les cousins rejoignent Hélène, Andromaque et les Troyens en fuite, tandis que l'armée grecque s’assemble autour du corps d'Achille. 
Le pillage terminé, Ulysse et les Grecs rendent un dernier hommage à la dépouille d’Achille, qu'ils incinèrent dans la cité."
